title,author,school,sentence_ko,sentence_en,original_publication_date,corpus_edition_date,sentence_length,tokenized_txt,lemmatized_str
On The Improvement Of Understanding,Spinoza,rationalism,"따라서 나는 내 삶의 행동과 일상적인 계획을 바꾸지 않고는 새로운 원칙에 도달할 수 없는지, 아니면 그 존재에 대한 확실성에 도달할 수 없는지에 대해 토론했고, 이 목적을 염두에 두고 많은 노력을 기울였지만 헛된 일이었습니다.","i therefore debated whether it would not be possible to arrive at the new principle, or at any rate at a certainty concerning its existence, without changing the conduct and usual plan of my life; with this end in view i made many efforts, in vain.",1677,1997,248,"['therefore', 'debated', 'whether', 'it', 'would', 'not', 'be', 'possible', 'to', 'arrive', 'at', 'the', 'new', 'principle', 'or', 'at', 'any', 'rate', 'at', 'certainty', 'concerning', 'its', 'existence', 'without', 'changing', 'the', 'conduct', 'and', 'usual', 'plan', 'of', 'my', 'life', 'with', 'this', 'end', 'in', 'view', 'made', 'many', 'efforts', 'in', 'vain']"," -PRON- therefore debate whether -PRON- would not be possible to arrive at the new principle , or at any rate at a certainty concern -PRON- existence , without change the conduct and usual plan of -PRON- life ; with this end in view -PRON- make many effort , in vain ."
On The Improvement Of Understanding,Spinoza,rationalism,"사람들이 (그들의 행동이 증언하듯) 최고의 선이라고 여기는 평범한 삶의 환경은 재물, 명예, 감각의 쾌락이라는 세 가지 머리로 분류할 수 있는데, 이 세 가지에 정신은 너무 몰두해서 다른 선을 생각할 힘이 거의 없습니다.","for the ordinary surroundings of life which are esteemed by men (as their actions testify) to be the highest good, may be classed under the three heads riches, fame, and the pleasures of sense: with these three the mind is so absorbed that it has little power to reflect on any different good.",1677,1997,293,"['for', 'the', 'ordinary', 'surroundings', 'of', 'life', 'which', 'are', 'esteemed', 'by', 'men', 'as', 'their', 'actions', 'testify', 'to', 'be', 'the', 'highest', 'good', 'may', 'be', 'classed', 'under', 'the', 'three', 'heads', 'riches', 'fame', 'and', 'the', 'pleasures', 'of', 'sense', 'with', 'these', 'three', 'the', 'mind', 'is', 'so', 'absorbed', 'that', 'it', 'has', 'little', 'power', 'to', 'reflect', 'on', 'any', 'different', 'good']"," for the ordinary surrounding of life which be esteem by man ( as -PRON- action testify ) to be the high good , may be class under the three head Riches , Fame , and the pleasure of sense : with these three the mind be so absorb that -PRON- have little power to reflect on any different good ."
On The Improvement Of Understanding,Spinoza,rationalism,"감각적 쾌락에 의해 마음은 마치 최고의 선이 실제로 도달한 것처럼 정적의 정도까지 매혹되어 다른 대상을 생각할 수 없게 되고, 그러한 쾌락이 충족되면 극도의 우울이 뒤따르며, 그 결과 마음은 매혹되지는 않지만 혼란스럽고 둔해집니다.","by sensual pleasure the mind is enthralled to the extent of quiescence, as if the supreme good were actually attained, so that it is quite incapable of thinking of any other object; when such pleasure has been gratified it is followed by extreme melancholy, whereby the mind, though not enthralled, is disturbed and dulled.",1677,1997,323,"['by', 'sensual', 'pleasure', 'the', 'mind', 'is', 'enthralled', 'to', 'the', 'extent', 'of', 'quiescence', 'as', 'if', 'the', 'supreme', 'good', 'were', 'actually', 'attained', 'so', 'that', 'it', 'is', 'quite', 'incapable', 'of', 'thinking', 'of', 'any', 'other', 'object', 'when', 'such', 'pleasure', 'has', 'been', 'gratified', 'it', 'is', 'followed', 'by', 'extreme', 'melancholy', 'whereby', 'the', 'mind', 'though', 'not', 'enthralled', 'is', 'disturbed', 'and', 'dulled']"," by sensual pleasure the mind be enthralled to the extent of quiescence , as if the supreme good be actually attain , so that -PRON- be quite incapable of thinking of any other object ; when such pleasure have be gratify -PRON- be follow by extreme melancholy , whereby the mind , though not enthralled , be disturb and dull ."
On The Improvement Of Understanding,Spinoza,rationalism,"명예와 부를 추구하는 것도 마찬가지로, 특히 그러한 목표가 단순히 그 자체만을 위해 추구되는 경우, 그것이 최고의 선을 구성하는 것으로 여겨질 때 매우 흡인력이 강합니다.","the pursuit of honors and riches is likewise very absorbing, especially if such objects be sought simply for their own sake, a inasmuch as they are then supposed to constitute the highest good.",1677,1997,193,"['the', 'pursuit', 'of', 'honors', 'and', 'riches', 'is', 'likewise', 'very', 'absorbing', 'especially', 'if', 'such', 'objects', 'be', 'sought', 'simply', 'for', 'their', 'own', 'sake', 'inasmuch', 'as', 'they', 'are', 'then', 'supposed', 'to', 'constitute', 'the', 'highest', 'good']"," the pursuit of honor and rich be likewise very absorbing , especially if such object be seek simply for -PRON- own sake , a inasmuch as -PRON- be then suppose to constitute the high good ."
On The Improvement Of Understanding,Spinoza,rationalism,"명성의 경우, 명성은 그 자체로 항상 좋은 것으로 생각되고 모든 행동의 궁극적인 목적으로 생각되기 때문에 마음은 여전히 더 많이 흡수됩니다.","in the case of fame the mind is still more absorbed, for fame is conceived as always good for its own sake, and as the ultimate end to which all actions are directed.",1677,1997,166,"['in', 'the', 'case', 'of', 'fame', 'the', 'mind', 'is', 'still', 'more', 'absorbed', 'for', 'fame', 'is', 'conceived', 'as', 'always', 'good', 'for', 'its', 'own', 'sake', 'and', 'as', 'the', 'ultimate', 'end', 'to', 'which', 'all', 'actions', 'are', 'directed']"," in the case of fame the mind be still more absorb , for fame be conceive as always good for -PRON- own sake , and as the ultimate end to which all action be direct ."
On The Improvement Of Understanding,Spinoza,rationalism,"또한 부와 명성을 얻는 것은 감각적 쾌락의 경우처럼 회개에 의해 따르지 않지만, 더 많이 얻을수록 우리의 기쁨은 더 커집니다,","further, the attainment of riches and fame is not followed as in the case of sensual pleasures by repentance, but, the more we acquire, the greater is our delight, and,",1677,1997,168,"['further', 'the', 'attainment', 'of', 'riches', 'and', 'fame', 'is', 'not', 'followed', 'as', 'in', 'the', 'case', 'of', 'sensual', 'pleasures', 'by', 'repentance', 'but', 'the', 'more', 'we', 'acquire', 'the', 'greater', 'is', 'our', 'delight', 'and']"," further , the attainment of rich and fame be not follow as in the case of sensual pleasure by repentance , but , the more -PRON- acquire , the great be -PRON- delight , and ,"
On The Improvement Of Understanding,Spinoza,rationalism,"결과적으로 우리는 희망이 커지면 커질수록 더 많은 것을 얻게 되고, 반대로 희망이 좌절되면 깊은 슬픔에 빠지게 됩니다.","consequently, the more are we incited to increase both the one and the other; on the other hand, if our hopes happen to be frustrated we are plunged into the deepest sadness.",1677,1997,174,"['consequently', 'the', 'more', 'are', 'we', 'incited', 'to', 'increase', 'both', 'the', 'one', 'and', 'the', 'other', 'on', 'the', 'other', 'hand', 'if', 'our', 'hopes', 'happen', 'to', 'be', 'frustrated', 'we', 'are', 'plunged', 'into', 'the', 'deepest', 'sadness']"," consequently , the more be -PRON- incite to increase both the one and the other ; on the other hand , if -PRON- hope happen to be frustrate -PRON- be plunge into the deep sadness ."
On The Improvement Of Understanding,Spinoza,rationalism,"명성은 유권자들이 동료들의 의견에 따라 자신의 삶을 질서화하고, 평소에 기피하는 것을 피하고 평소에 추구하는 것을 추구하도록 강요한다는 또 다른 단점이 있습니다.","fame has the further drawback that it compels its votaries to order their lives according to the opinions of their fellow men, shunning what they usually shun, and seeking what they usually seek.",1677,1997,195,"['fame', 'has', 'the', 'further', 'drawback', 'that', 'it', 'compels', 'its', 'votaries', 'to', 'order', 'their', 'lives', 'according', 'to', 'the', 'opinions', 'of', 'their', 'fellow', 'men', 'shunning', 'what', 'they', 'usually', 'shun', 'and', 'seeking', 'what', 'they', 'usually', 'seek']"," fame have the further drawback that -PRON- compel -PRON- votary to order -PRON- life accord to the opinion of -PRON- fellow man , shun what -PRON- usually shun , and seek what -PRON- usually seek ."
On The Improvement Of Understanding,Spinoza,rationalism,"이 모든 평범한 욕망의 대상들이 다른 것, 새로운 것을 찾는 길에 장애물이 될 것이고, 그것들이 너무 반대되는 것이어서 그것들이나 그것을 버려야 한다는 것을 알았을 때, 나는 어느 것이 나에게 가장 유용할지 묻지 않을 수 없었다: 내가 말했듯이 나는 불확실한 것을 위해 기꺼이 확실한 선을 놓치고 있는 것처럼 보였기 때문이다.","when i saw that all these ordinary objects of desire would be obstacles in the way of a search for something different and new nay, that they were so opposed thereto, that either they or it would have to be abandoned, i was forced to inquire which would prove the most useful to me: for, as i say, i seemed to be willingly losing hold on a sure good for the sake of something uncertain.",1677,1997,386,"['when', 'saw', 'that', 'all', 'these', 'ordinary', 'objects', 'of', 'desire', 'would', 'be', 'obstacles', 'in', 'the', 'way', 'of', 'search', 'for', 'something', 'different', 'and', 'new', 'nay', 'that', 'they', 'were', 'so', 'opposed', 'thereto', 'that', 'either', 'they', 'or', 'it', 'would', 'have', 'to', 'be', 'abandoned', 'was', 'forced', 'to', 'inquire', 'which', 'would', 'prove', 'the', 'most', 'useful', 'to', 'me', 'for', 'as', 'say', 'seemed', 'to', 'be', 'willingly', 'losing', 'hold', 'on', 'sure', 'good', 'for', 'the', 'sake', 'of', 'something', 'uncertain']"," when -PRON- see that all these ordinary object of desire would be obstacle in the way of a search for something different and new nay , that -PRON- be so opposed thereto , that either -PRON- or -PRON- would have to be abandon , -PRON- be force to inquire which would prove the most useful to -PRON- : for , as -PRON- say , -PRON- seem to be willingly lose hold on a sure good for the sake of something uncertain ."
On The Improvement Of Understanding,Spinoza,rationalism,"그러나 이 문제를 곰곰이 생각해 본 결과, 나는 우선 평범한 추구 대상을 버리고 새로운 탐구에 나 자신을 맡김으로써, 앞서 말한 것에서 알 수 있듯이, 그 본성상 불확실한 선(나는 고정된 선을 추구하기 때문에)이 아니라 그 달성 가능성만 불확실한 선을 위해 떠나야 한다는 결론에 도달했다.","however, after i had reflected on the matter, i came in the first place to the conclusion that by abandoning the ordinary objects of pursuit, and betaking myself to a new quest, i should be leaving a good, uncertain by reason of its own nature, as may be gathered from what has been said, for the sake of a good not uncertain in its nature (for i sought for a fixed good), but only in the possibility of its attainment.",1677,1997,419,"['however', 'after', 'had', 'reflected', 'on', 'the', 'matter', 'came', 'in', 'the', 'first', 'place', 'to', 'the', 'conclusion', 'that', 'by', 'abandoning', 'the', 'ordinary', 'objects', 'of', 'pursuit', 'and', 'betaking', 'myself', 'to', 'new', 'quest', 'should', 'be', 'leaving', 'good', 'uncertain', 'by', 'reason', 'of', 'its', 'own', 'nature', 'as', 'may', 'be', 'gathered', 'from', 'what', 'has', 'been', 'said', 'for', 'the', 'sake', 'of', 'good', 'not', 'uncertain', 'in', 'its', 'nature', 'for', 'sought', 'for', 'fixed', 'good', 'but', 'only', 'in', 'the', 'possibility', 'of', 'its', 'attainment']"," however , after -PRON- have reflect on the matter , -PRON- come in the first place to the conclusion that by abandon the ordinary object of pursuit , and betake -PRON- to a new quest , -PRON- should be leave a good , uncertain by reason of -PRON- own nature , as may be gather from what have be say , for the sake of a good not uncertain in -PRON- nature ( for -PRON- seek for a fix good ) , but only in the possibility of -PRON- attainment ."
