title,author,school,sentence_ko,sentence_en,original_publication_date,corpus_edition_date,sentence_length,tokenized_txt,lemmatized_str
On The Improvement Of Understanding,Spinoza,rationalism,"By sensual pleasure the mind is enthralled to the extent of quiescence, as if the supreme good were actually attained, so that it is quite incapable of thinking of any other object; when such pleasure has been gratified it is followed by extreme melancholy, whereby the mind, though not enthralled, is disturbed and dulled.","by sensual pleasure the mind is enthralled to the extent of quiescence, as if the supreme good were actually attained, so that it is quite incapable of thinking of any other object; when such pleasure has been gratified it is followed by extreme melancholy, whereby the mind, though not enthralled, is disturbed and dulled.",1677,1997,323,"['by', 'sensual', 'pleasure', 'the', 'mind', 'is', 'enthralled', 'to', 'the', 'extent', 'of', 'quiescence', 'as', 'if', 'the', 'supreme', 'good', 'were', 'actually', 'attained', 'so', 'that', 'it', 'is', 'quite', 'incapable', 'of', 'thinking', 'of', 'any', 'other', 'object', 'when', 'such', 'pleasure', 'has', 'been', 'gratified', 'it', 'is', 'followed', 'by', 'extreme', 'melancholy', 'whereby', 'the', 'mind', 'though', 'not', 'enthralled', 'is', 'disturbed', 'and', 'dulled']"," by sensual pleasure the mind be enthralled to the extent of quiescence , as if the supreme good be actually attain , so that -PRON- be quite incapable of thinking of any other object ; when such pleasure have be gratify -PRON- be follow by extreme melancholy , whereby the mind , though not enthralled , be disturb and dull ."
On The Improvement Of Understanding,Spinoza,rationalism,"The pursuit of honors and riches is likewise very absorbing, especially if such objects be sought simply for their own sake, a inasmuch as they are then supposed to constitute the highest good.","the pursuit of honors and riches is likewise very absorbing, especially if such objects be sought simply for their own sake, a inasmuch as they are then supposed to constitute the highest good.",1677,1997,193,"['the', 'pursuit', 'of', 'honors', 'and', 'riches', 'is', 'likewise', 'very', 'absorbing', 'especially', 'if', 'such', 'objects', 'be', 'sought', 'simply', 'for', 'their', 'own', 'sake', 'inasmuch', 'as', 'they', 'are', 'then', 'supposed', 'to', 'constitute', 'the', 'highest', 'good']"," the pursuit of honor and rich be likewise very absorbing , especially if such object be seek simply for -PRON- own sake , a inasmuch as -PRON- be then suppose to constitute the high good ."
On The Improvement Of Understanding,Spinoza,rationalism,"In the case of fame the mind is still more absorbed, for fame is conceived as always good for its own sake, and as the ultimate end to which all actions are directed.","in the case of fame the mind is still more absorbed, for fame is conceived as always good for its own sake, and as the ultimate end to which all actions are directed.",1677,1997,166,"['in', 'the', 'case', 'of', 'fame', 'the', 'mind', 'is', 'still', 'more', 'absorbed', 'for', 'fame', 'is', 'conceived', 'as', 'always', 'good', 'for', 'its', 'own', 'sake', 'and', 'as', 'the', 'ultimate', 'end', 'to', 'which', 'all', 'actions', 'are', 'directed']"," in the case of fame the mind be still more absorb , for fame be conceive as always good for -PRON- own sake , and as the ultimate end to which all action be direct ."
On The Improvement Of Understanding,Spinoza,rationalism,"Further, the attainment of riches and fame is not followed as in the case of sensual pleasures by repentance, but, the more we acquire, the greater is our delight, and,","further, the attainment of riches and fame is not followed as in the case of sensual pleasures by repentance, but, the more we acquire, the greater is our delight, and,",1677,1997,168,"['further', 'the', 'attainment', 'of', 'riches', 'and', 'fame', 'is', 'not', 'followed', 'as', 'in', 'the', 'case', 'of', 'sensual', 'pleasures', 'by', 'repentance', 'but', 'the', 'more', 'we', 'acquire', 'the', 'greater', 'is', 'our', 'delight', 'and']"," further , the attainment of rich and fame be not follow as in the case of sensual pleasure by repentance , but , the more -PRON- acquire , the great be -PRON- delight , and ,"
On The Improvement Of Understanding,Spinoza,rationalism,"consequently, the more are we incited to increase both the one and the other; on the other hand, if our hopes happen to be frustrated we are plunged into the deepest sadness.","consequently, the more are we incited to increase both the one and the other; on the other hand, if our hopes happen to be frustrated we are plunged into the deepest sadness.",1677,1997,174,"['consequently', 'the', 'more', 'are', 'we', 'incited', 'to', 'increase', 'both', 'the', 'one', 'and', 'the', 'other', 'on', 'the', 'other', 'hand', 'if', 'our', 'hopes', 'happen', 'to', 'be', 'frustrated', 'we', 'are', 'plunged', 'into', 'the', 'deepest', 'sadness']"," consequently , the more be -PRON- incite to increase both the one and the other ; on the other hand , if -PRON- hope happen to be frustrate -PRON- be plunge into the deep sadness ."
On The Improvement Of Understanding,Spinoza,rationalism,"Fame has the further drawback that it compels its votaries to order their lives according to the opinions of their fellow men, shunning what they usually shun, and seeking what they usually seek.","fame has the further drawback that it compels its votaries to order their lives according to the opinions of their fellow men, shunning what they usually shun, and seeking what they usually seek.",1677,1997,195,"['fame', 'has', 'the', 'further', 'drawback', 'that', 'it', 'compels', 'its', 'votaries', 'to', 'order', 'their', 'lives', 'according', 'to', 'the', 'opinions', 'of', 'their', 'fellow', 'men', 'shunning', 'what', 'they', 'usually', 'shun', 'and', 'seeking', 'what', 'they', 'usually', 'seek']"," fame have the further drawback that -PRON- compel -PRON- votary to order -PRON- life accord to the opinion of -PRON- fellow man , shun what -PRON- usually shun , and seek what -PRON- usually seek ."
On The Improvement Of Understanding,Spinoza,rationalism,"When I saw that all these ordinary objects of desire would be obstacles in the way of a search for something different and new nay, that they were so opposed thereto, that either they or it would have to be abandoned, I was forced to inquire which would prove the most useful to me: for, as I say, I seemed to be willingly losing hold on a sure good for the sake of something uncertain.","when i saw that all these ordinary objects of desire would be obstacles in the way of a search for something different and new nay, that they were so opposed thereto, that either they or it would have to be abandoned, i was forced to inquire which would prove the most useful to me: for, as i say, i seemed to be willingly losing hold on a sure good for the sake of something uncertain.",1677,1997,386,"['when', 'saw', 'that', 'all', 'these', 'ordinary', 'objects', 'of', 'desire', 'would', 'be', 'obstacles', 'in', 'the', 'way', 'of', 'search', 'for', 'something', 'different', 'and', 'new', 'nay', 'that', 'they', 'were', 'so', 'opposed', 'thereto', 'that', 'either', 'they', 'or', 'it', 'would', 'have', 'to', 'be', 'abandoned', 'was', 'forced', 'to', 'inquire', 'which', 'would', 'prove', 'the', 'most', 'useful', 'to', 'me', 'for', 'as', 'say', 'seemed', 'to', 'be', 'willingly', 'losing', 'hold', 'on', 'sure', 'good', 'for', 'the', 'sake', 'of', 'something', 'uncertain']"," when -PRON- see that all these ordinary object of desire would be obstacle in the way of a search for something different and new nay , that -PRON- be so opposed thereto , that either -PRON- or -PRON- would have to be abandon , -PRON- be force to inquire which would prove the most useful to -PRON- : for , as -PRON- say , -PRON- seem to be willingly lose hold on a sure good for the sake of something uncertain ."
On The Improvement Of Understanding,Spinoza,rationalism,"However, after I had reflected on the matter, I came in the first place to the conclusion that by abandoning the ordinary objects of pursuit, and betaking myself to a new quest, I should be leaving a good, uncertain by reason of its own nature, as may be gathered from what has been said, for the sake of a good not uncertain in its nature (for I sought for a fixed good), but only in the possibility of its attainment.","however, after i had reflected on the matter, i came in the first place to the conclusion that by abandoning the ordinary objects of pursuit, and betaking myself to a new quest, i should be leaving a good, uncertain by reason of its own nature, as may be gathered from what has been said, for the sake of a good not uncertain in its nature (for i sought for a fixed good), but only in the possibility of its attainment.",1677,1997,419,"['however', 'after', 'had', 'reflected', 'on', 'the', 'matter', 'came', 'in', 'the', 'first', 'place', 'to', 'the', 'conclusion', 'that', 'by', 'abandoning', 'the', 'ordinary', 'objects', 'of', 'pursuit', 'and', 'betaking', 'myself', 'to', 'new', 'quest', 'should', 'be', 'leaving', 'good', 'uncertain', 'by', 'reason', 'of', 'its', 'own', 'nature', 'as', 'may', 'be', 'gathered', 'from', 'what', 'has', 'been', 'said', 'for', 'the', 'sake', 'of', 'good', 'not', 'uncertain', 'in', 'its', 'nature', 'for', 'sought', 'for', 'fixed', 'good', 'but', 'only', 'in', 'the', 'possibility', 'of', 'its', 'attainment']"," however , after -PRON- have reflect on the matter , -PRON- come in the first place to the conclusion that by abandon the ordinary object of pursuit , and betake -PRON- to a new quest , -PRON- should be leave a good , uncertain by reason of -PRON- own nature , as may be gather from what have be say , for the sake of a good not uncertain in -PRON- nature ( for -PRON- seek for a fix good ) , but only in the possibility of -PRON- attainment ."
On The Improvement Of Understanding,Spinoza,rationalism,Further reflection convinced me that if I could really get to the root of the matter I should be leaving certain evils for a certain good.,further reflection convinced me that if i could really get to the root of the matter i should be leaving certain evils for a certain good.,1677,1997,138,"['further', 'reflection', 'convinced', 'me', 'that', 'if', 'could', 'really', 'get', 'to', 'the', 'root', 'of', 'the', 'matter', 'should', 'be', 'leaving', 'certain', 'evils', 'for', 'certain', 'good']", further reflection convince -PRON- that if -PRON- could really get to the root of the matter -PRON- should be leave certain evil for a certain good .
On The Improvement Of Understanding,Spinoza,rationalism,"I thus perceived that I was in a state of great peril, and I compelled myself to seek with all my strength for a remedy, however uncertain it might be; as a sick man struggling with a deadly disease, when he sees that death will surely be upon him unless a remedy be found, is compelled to seek a remedy with all his strength, inasmuch as his whole hope lies therein.","i thus perceived that i was in a state of great peril, and i compelled myself to seek with all my strength for a remedy, however uncertain it might be; as a sick man struggling with a deadly disease, when he sees that death will surely be upon him unless a remedy be found, is compelled to seek a remedy with all his strength, inasmuch as his whole hope lies therein.",1677,1997,367,"['thus', 'perceived', 'that', 'was', 'in', 'state', 'of', 'great', 'peril', 'and', 'compelled', 'myself', 'to', 'seek', 'with', 'all', 'my', 'strength', 'for', 'remedy', 'however', 'uncertain', 'it', 'might', 'be', 'as', 'sick', 'man', 'struggling', 'with', 'deadly', 'disease', 'when', 'he', 'sees', 'that', 'death', 'will', 'surely', 'be', 'upon', 'him', 'unless', 'remedy', 'be', 'found', 'is', 'compelled', 'to', 'seek', 'remedy', 'with', 'all', 'his', 'strength', 'inasmuch', 'as', 'his', 'whole', 'hope', 'lies', 'therein']"," -PRON- thus perceive that -PRON- be in a state of great peril , and -PRON- compel -PRON- to seek with all -PRON- strength for a remedy , however uncertain -PRON- may be ; as a sick man struggle with a deadly disease , when -PRON- see that death will surely be upon -PRON- unless a remedy be find , be compel to seek a remedy with all -PRON- strength , inasmuch as -PRON- whole hope lie therein ."
